customer_id,customer_age,job_type,marital,education,default,balance,housing_loan,personal_loan,communication_type,day_of_month,month,last_contact_duration,num_contacts_in_campaign,num_contacts_prev_campaign,prev_campaign_outcome,term_deposit_subscribed
id_24437,25,blue-collar,married,secondary,0,-42,1,0,cellular,15,may,891,1,3,other,0
id_10446,35,blue-collar,married,primary,0,-5,1,0,cellular,22,jul,823,2,0,unknown,0
id_1323,47,blue-collar,married,primary,0,884,1,0,cellular,14,may,892,1,2,failure,0
id_28089,44,technician,divorced,secondary,0,1324,0,0,cellular,26,aug,788,2,0,unknown,0
id_1398,45,housemaid,divorced,primary,0,540,0,0,unknown,11,jun,864,1,0,unknown,0
id_13053,36,management,married,secondary,0,334,1,0,cellular,12,may,894,1,1,failure,0
id_3576,41,blue-collar,married,secondary,0,3,1,0,telephone,20,nov,702,1,1,failure,0
id_23505,48,admin.,married,secondary,0,386,0,1,telephone,20,nov,702,3,0,unknown,0
id_3758,38,blue-collar,married,primary,0,2,1,0,telephone,8,may,898,1,0,unknown,0
id_20649,41,management,married,tertiary,0,4353,1,0,unknown,19,may,887,1,0,unknown,0
id_22881,25,entrepreneur,single,secondary,0,69,1,0,cellular,18,may,888,3,0,unknown,0
id_32398,37,admin.,married,secondary,0,26231,0,0,cellular,2,oct,751,1,0,unknown,0
id_16829,29,housemaid,married,primary,0,46,1,0,cellular,12,may,894,1,0,unknown,0
id_15643,40,self-employed,married,tertiary,0,3241,1,0,unknown,30,may,876,1,0,unknown,0
id_5513,31,management,married,tertiary,0,54,1,0,cellular,21,aug,793,2,0,unknown,0
id_25346,34,blue-collar,married,primary,0,15837,1,0,cellular,20,apr,916,5,0,unknown,0
id_6630,41,management,married,tertiary,0,4332,0,0,cellular,6,aug,808,6,0,unknown,0
id_449,40,blue-collar,single,primary,0,-211,0,0,unknown,20,jun,855,1,0,unknown,0
id_9995,72,retired,divorced,secondary,0,0,0,0,cellular,26,feb,969,1,1,success,1
id_16468,57,services,divorced,secondary,0,46,0,0,unknown,11,jun,864,1,0,unknown,0
id_1994,52,retired,divorced,secondary,0,283,0,0,unknown,20,jun,855,12,0,unknown,0
id_24334,38,housemaid,divorced,tertiary,0,1237,0,0,cellular,21,nov,701,7,5,failure,0
id_25122,49,management,married,tertiary,0,158,0,0,cellular,28,aug,786,6,0,unknown,0
id_12161,39,management,married,tertiary,0,412,0,0,cellular,13,apr,923,1,2,failure,1
id_7149,44,management,divorced,tertiary,0,5,1,0,cellular,21,jul,824,1,0,unknown,0
id_31140,51,technician,divorced,secondary,0,1065,0,1,cellular,4,aug,810,1,0,unknown,0
id_34738,40,unemployed,married,primary,0,7003,1,0,cellular,28,jul,817,2,3,success,1
id_7042,36,entrepreneur,married,tertiary,0,268,1,1,cellular,20,nov,702,1,1,failure,0
id_16287,38,blue-collar,single,primary,0,1530,1,0,unknown,9,jun,866,1,0,unknown,0
id_25556,48,admin.,married,secondary,0,-362,1,1,unknown,28,may,878,1,0,unknown,0
id_16990,56,services,married,secondary,0,10,0,1,cellular,20,aug,794,2,0,unknown,0
id_26512,34,technician,single,tertiary,0,37,0,0,cellular,26,aug,788,3,0,unknown,0
id_42708,37,blue-collar,married,primary,0,333,1,0,unknown,8,may,898,3,0,unknown,0
id_32436,26,housemaid,married,primary,0,10,0,1,cellular,8,jul,837,1,0,unknown,0
id_4525,41,unemployed,married,secondary,0,3,0,0,cellular,21,nov,701,4,0,unknown,0
id_30277,42,admin.,divorced,secondary,0,1203,0,0,cellular,30,jul,815,2,0,unknown,0
id_8872,27,student,single,secondary,0,199,1,0,cellular,12,may,894,1,0,unknown,0
id_12698,29,management,married,tertiary,0,354,1,0,cellular,13,apr,923,2,5,failure,0
id_35727,26,services,single,secondary,0,1,1,1,unknown,9,may,897,1,0,unknown,0
id_14352,39,technician,married,secondary,0,510,1,0,unknown,27,may,879,2,0,unknown,0
id_13733,33,blue-collar,married,secondary,0,345,1,0,unknown,20,jun,855,18,0,unknown,0
id_28345,42,management,married,tertiary,0,200,0,0,unknown,19,may,887,5,0,unknown,0
id_13419,46,services,married,secondary,0,48,1,1,cellular,2,feb,993,1,1,failure,0
id_36207,46,technician,married,secondary,0,33,1,1,cellular,17,nov,705,2,0,unknown,0
id_21658,38,blue-collar,married,secondary,0,324,0,0,cellular,14,apr,922,2,2,failure,0
id_18618,56,technician,married,primary,0,4439,0,0,cellular,8,jul,837,6,0,unknown,0
id_29801,26,management,single,tertiary,0,-389,1,0,cellular,18,may,888,2,0,unknown,0
id_38468,45,blue-collar,married,secondary,0,82,1,0,cellular,20,apr,916,3,5,other,0
id_42243,31,management,married,tertiary,0,4,1,0,cellular,9,mar,958,1,1,success,1
id_37329,37,management,single,tertiary,0,2741,1,0,cellular,8,aug,806,3,0,unknown,0
id_44902,43,technician,single,secondary,0,213,0,0,cellular,11,aug,803,2,0,unknown,0
id_14312,47,management,married,tertiary,0,1434,0,0,cellular,14,aug,800,1,0,unknown,0
id_7970,37,technician,married,secondary,0,4341,0,0,cellular,20,nov,702,1,0,unknown,0
id_37374,27,management,single,tertiary,0,16,0,1,cellular,22,jul,823,1,0,unknown,0
id_5240,34,technician,married,tertiary,0,24,0,0,cellular,27,aug,787,2,0,unknown,0
id_2575,30,services,married,secondary,0,33,1,1,unknown,3,jun,872,1,0,unknown,0
id_9963,47,services,married,secondary,0,755,1,0,unknown,2,jun,873,2,0,unknown,0
id_43027,35,management,married,tertiary,0,94,1,0,cellular,25,may,881,1,4,failure,0
id_11184,41,self-employed,married,tertiary,0,2976,1,0,cellular,19,nov,703,1,1,failure,0
id_38621,27,technician,single,secondary,0,-1,0,0,cellular,22,aug,792,5,0,unknown,0
id_34470,36,blue-collar,married,primary,0,-194,1,0,unknown,26,may,880,2,0,unknown,0
id_34994,46,management,married,tertiary,0,1806,1,0,cellular,1,jun,874,1,1,success,1
id_43753,29,services,single,unknown,0,2375,0,0,cellular,17,nov,705,2,0,unknown,1
id_41284,55,retired,married,primary,0,-2,0,0,cellular,30,jan,996,4,0,unknown,0
id_14458,31,housemaid,married,tertiary,0,11,1,0,unknown,2,jun,873,2,0,unknown,0
id_34527,57,technician,married,secondary,0,365,0,0,cellular,25,jun,850,6,0,unknown,0
id_3211,28,technician,single,secondary,0,1326,1,1,cellular,14,may,892,1,0,unknown,0
id_21597,29,blue-collar,single,secondary,0,1886,0,0,cellular,7,may,899,2,0,unknown,0
id_14353,39,blue-collar,single,secondary,0,1103,1,0,unknown,16,may,890,1,0,unknown,0
id_19709,22,blue-collar,married,primary,0,-217,0,0,unknown,13,may,893,2,0,unknown,0
id_44508,38,self-employed,married,secondary,0,177,0,0,cellular,18,aug,796,4,0,unknown,0
id_19330,41,admin.,divorced,secondary,0,-606,1,0,cellular,8,may,898,2,2,failure,0
id_40604,48,technician,married,secondary,0,282,1,0,cellular,10,jul,835,1,0,unknown,0
id_24947,35,management,married,tertiary,0,148,0,0,unknown,20,may,886,1,0,unknown,0
id_42735,31,technician,single,tertiary,0,34,0,0,cellular,20,aug,794,8,0,unknown,0
id_25699,36,entrepreneur,married,tertiary,0,4575,1,0,cellular,7,may,899,1,0,unknown,0
id_28426,33,services,married,secondary,0,2084,1,0,cellular,4,may,902,3,2,other,0
id_19237,45,blue-collar,married,secondary,0,421,1,1,cellular,5,feb,990,2,2,failure,0
id_33973,29,blue-collar,single,secondary,0,3663,0,0,telephone,28,jan,998,1,0,unknown,0
id_1448,54,services,married,secondary,0,147,0,0,cellular,6,aug,808,2,0,unknown,0
id_10935,26,services,divorced,secondary,0,330,1,0,unknown,12,may,894,2,0,unknown,0
id_23457,42,technician,married,secondary,0,8940,1,0,unknown,3,jun,872,18,0,unknown,0
id_40290,58,housemaid,married,secondary,0,4,0,0,cellular,22,aug,792,2,0,unknown,0
id_36122,47,entrepreneur,single,secondary,0,310,0,0,unknown,11,feb,984,1,0,unknown,1
id_15308,56,self-employed,married,primary,0,2,0,0,cellular,8,aug,806,2,0,unknown,0
id_5770,54,blue-collar,married,secondary,0,987,1,1,unknown,23,may,883,4,0,unknown,0
id_37266,53,blue-collar,married,secondary,1,18,1,0,cellular,8,may,898,1,0,unknown,0
id_5194,36,management,married,tertiary,0,763,0,0,cellular,2,feb,993,1,0,unknown,0
id_31867,50,technician,married,secondary,0,5,0,0,unknown,9,jun,866,6,0,unknown,0
id_25372,57,services,married,secondary,0,86,0,0,cellular,27,aug,787,11,0,unknown,0
id_25050,40,technician,married,tertiary,0,1491,1,1,cellular,13,aug,801,1,0,unknown,0
id_22070,51,unemployed,married,secondary,0,4,0,0,unknown,16,jun,859,7,0,unknown,0
id_41262,39,student,married,unknown,0,1,0,0,unknown,18,jun,857,1,0,unknown,0
id_5521,46,blue-collar,married,secondary,0,449,1,0,cellular,29,aug,785,10,0,unknown,0
id_23072,40,management,married,primary,0,-421,1,0,unknown,8,may,898,3,0,unknown,0
id_552,39,admin.,married,secondary,0,3126,1,0,cellular,30,dec,662,3,2,failure,0
id_14213,54,management,married,tertiary,0,313,1,0,unknown,5,may,901,2,0,unknown,0
id_16952,59,retired,divorced,secondary,0,1490,0,0,cellular,23,jul,822,3,0,unknown,0
id_37861,31,technician,single,tertiary,0,1638,1,0,cellular,27,feb,968,1,0,unknown,1
id_17947,39,housemaid,married,tertiary,0,37,1,0,unknown,15,may,891,7,0,unknown,0
id_7496,44,blue-collar,married,secondary,0,81,1,0,unknown,12,may,894,2,0,unknown,0
id_19511,28,unemployed,married,secondary,0,288,1,0,cellular,6,may,900,2,2,failure,0
id_27813,27,admin.,married,secondary,1,-943,1,0,unknown,3,jun,872,1,0,unknown,0
id_15501,29,management,single,tertiary,0,4512,1,0,unknown,12,may,894,3,0,unknown,0
id_44675,24,services,married,secondary,0,1,1,0,cellular,31,jul,814,28,0,unknown,0
id_10927,43,admin.,married,primary,0,19,1,0,unknown,13,may,893,2,0,unknown,0
id_31523,53,housemaid,married,primary,0,2151,0,0,unknown,19,jun,856,2,0,unknown,1
id_22241,38,student,divorced,tertiary,0,2946,0,0,cellular,16,jun,859,3,0,unknown,1
id_42699,38,management,married,tertiary,0,1114,0,0,cellular,2,mar,965,1,1,success,1
id_3697,41,management,divorced,tertiary,0,41,1,0,unknown,16,may,890,1,0,unknown,0
id_10950,31,technician,single,tertiary,0,3823,0,0,cellular,20,nov,702,1,0,unknown,0
id_16148,21,blue-collar,single,secondary,0,618,1,0,unknown,13,may,893,3,0,unknown,0
id_15340,48,technician,married,secondary,0,467,1,0,unknown,13,may,893,5,0,unknown,0
id_37847,33,management,single,tertiary,0,3004,1,0,cellular,15,may,891,3,0,unknown,0
id_41710,32,blue-collar,married,secondary,0,53,0,0,unknown,16,may,890,2,0,unknown,0
id_41168,23,technician,single,secondary,0,1868,0,0,cellular,2,aug,812,3,2,other,0
id_25535,43,blue-collar,married,primary,0,2124,1,0,unknown,19,may,887,4,0,unknown,0
id_4582,52,self-employed,married,tertiary,0,5351,1,1,cellular,31,jul,814,4,0,unknown,1
id_28284,23,management,single,tertiary,0,-4,0,0,unknown,21,sep,762,1,0,unknown,0
id_28138,40,blue-collar,married,secondary,0,1343,1,1,cellular,25,jul,820,2,0,unknown,0
id_23595,48,blue-collar,married,secondary,0,387,0,0,telephone,17,jul,828,2,0,unknown,0
id_8961,51,blue-collar,married,primary,0,1901,0,0,cellular,21,aug,793,1,0,unknown,0
id_9552,52,entrepreneur,divorced,tertiary,0,78,1,0,cellular,6,may,900,5,3,failure,0
id_38124,31,management,single,tertiary,0,-3,0,0,cellular,28,aug,786,10,0,unknown,0
id_21687,63,blue-collar,married,secondary,0,272,0,0,cellular,29,oct,724,1,1,failure,0
id_24181,60,retired,married,primary,0,1717,0,0,cellular,12,nov,710,1,5,failure,0
id_14923,40,admin.,divorced,secondary,0,934,0,0,cellular,30,jan,996,1,0,unknown,1
id_8226,32,services,married,secondary,0,672,1,0,unknown,21,may,885,1,0,unknown,0
id_43115,44,unemployed,married,secondary,0,-1,1,0,unknown,6,may,900,1,0,unknown,0
id_29552,28,technician,single,secondary,0,1445,1,0,cellular,18,may,888,3,15,failure,0
id_17355,54,admin.,married,secondary,0,9332,0,0,cellular,22,jun,853,1,1,failure,0
id_29090,39,student,married,secondary,0,1313,0,0,unknown,20,jun,855,4,0,unknown,0
id_22649,54,housemaid,divorced,tertiary,0,6916,1,0,unknown,6,may,900,3,0,unknown,0
id_21094,28,blue-collar,married,unknown,0,132,1,0,unknown,23,may,883,6,0,unknown,0
id_12882,48,technician,married,secondary,0,-58,1,1,cellular,11,may,895,1,2,failure,0
id_43108,47,technician,married,secondary,0,-851,1,1,unknown,27,may,879,1,0,unknown,0
id_31960,31,management,single,tertiary,0,2300,1,0,cellular,13,aug,801,2,0,unknown,0
id_17816,38,services,divorced,tertiary,0,57,1,0,cellular,28,jul,817,13,0,unknown,0
id_44602,41,technician,married,secondary,0,60,1,1,cellular,29,jan,997,1,1,failure,0
id_3341,46,blue-collar,married,primary,0,750,1,0,unknown,8,may,898,2,0,unknown,0
id_12521,69,retired,divorced,tertiary,0,403,0,0,cellular,12,jul,833,3,0,unknown,0
id_28142,59,management,married,tertiary,0,284,1,0,cellular,20,apr,916,2,8,failure,0
id_10907,57,technician,married,secondary,0,7558,0,0,telephone,28,oct,725,1,0,unknown,1
id_4880,35,admin.,married,primary,0,1483,0,0,unknown,9,jun,866,2,0,unknown,0
id_606,36,self-employed,married,tertiary,0,1508,1,0,unknown,3,jun,872,2,0,unknown,0
id_4749,25,technician,single,secondary,0,244,1,1,cellular,15,may,891,1,0,unknown,0
id_15514,28,management,single,secondary,0,473,1,1,unknown,19,may,887,2,0,unknown,0
id_40777,51,management,married,tertiary,0,352,0,0,cellular,7,aug,807,2,0,unknown,0
id_4541,44,admin.,married,secondary,0,259,1,0,unknown,15,may,891,11,0,unknown,0
id_5152,26,blue-collar,married,secondary,0,0,1,0,cellular,15,may,891,1,0,unknown,0
id_34768,38,technician,married,tertiary,0,12326,0,0,telephone,2,jun,873,2,0,unknown,0
id_40994,47,housemaid,divorced,secondary,0,1364,0,0,cellular,19,aug,795,3,0,unknown,0
id_18190,30,management,single,secondary,0,2959,1,0,cellular,18,may,888,2,0,unknown,0
id_24540,43,blue-collar,married,primary,0,108,1,1,unknown,15,may,891,4,0,unknown,0
id_30560,43,technician,married,secondary,0,734,0,0,unknown,20,jun,855,3,0,unknown,0
id_39343,38,management,single,tertiary,0,-51,1,0,cellular,12,may,894,2,1,failure,0
id_14227,46,housemaid,married,primary,0,940,0,0,unknown,16,jun,859,3,0,unknown,0
id_30061,32,management,single,secondary,0,126,1,1,cellular,23,jul,822,2,0,unknown,1
id_14906,56,management,married,tertiary,0,907,1,0,cellular,30,jan,996,1,0,unknown,0
id_8344,56,blue-collar,married,secondary,0,384,0,0,cellular,11,nov,711,4,0,unknown,0
id_32515,36,services,married,secondary,0,78,1,0,unknown,27,may,879,1,0,unknown,0
id_26777,37,blue-collar,married,secondary,0,-192,1,0,unknown,13,may,893,1,0,unknown,0
id_40834,50,self-employed,married,tertiary,0,1905,1,0,unknown,2,jun,873,3,0,unknown,0
id_27805,34,self-employed,married,tertiary,0,1620,1,0,cellular,20,nov,702,2,0,unknown,0
id_4472,60,retired,married,secondary,0,571,0,0,cellular,4,feb,991,5,1,success,1
id_1995,88,retired,married,primary,0,5235,0,0,telephone,1,apr,935,2,0,unknown,1
id_6607,43,services,divorced,secondary,0,376,1,1,cellular,4,feb,991,2,2,failure,0
id_5602,48,management,married,secondary,0,-1855,1,1,cellular,12,aug,802,2,0,unknown,0
id_34645,31,blue-collar,married,secondary,0,-210,1,0,cellular,29,jul,816,5,0,unknown,0
id_12107,33,admin.,married,secondary,0,333,0,0,cellular,9,jul,836,2,0,unknown,0
id_2498,51,services,married,primary,0,315,0,1,cellular,17,jul,828,2,0,unknown,0
id_11203,28,blue-collar,married,primary,0,-65,1,0,cellular,25,jul,820,2,0,unknown,0
id_2185,40,blue-collar,married,primary,0,188,1,0,telephone,14,may,892,3,1,failure,0
id_7533,32,admin.,married,secondary,0,98,1,0,unknown,19,may,887,1,0,unknown,1
id_21344,22,blue-collar,single,secondary,0,147,1,0,unknown,5,jun,870,2,0,unknown,0
id_40893,30,technician,single,unknown,0,-52,1,0,unknown,6,may,900,2,0,unknown,0
id_16184,49,blue-collar,married,primary,0,3027,1,0,cellular,12,may,894,2,3,other,0
id_27054,36,entrepreneur,married,tertiary,0,354,1,0,unknown,16,may,890,1,0,unknown,0
id_35204,24,blue-collar,married,primary,0,-88,1,0,unknown,11,jun,864,17,0,unknown,0
id_16155,52,technician,married,unknown,0,985,0,0,cellular,5,aug,809,1,0,unknown,0
id_19095,40,technician,married,secondary,0,312,1,0,unknown,6,may,900,2,0,unknown,0
id_43319,73,retired,divorced,primary,0,803,0,0,cellular,9,sep,774,5,0,unknown,1
id_2249,45,management,single,secondary,0,5991,0,0,cellular,2,jun,873,1,0,unknown,0
id_17136,47,admin.,single,primary,0,1814,0,0,telephone,31,jul,814,7,0,unknown,0
id_24719,47,technician,divorced,secondary,0,1307,1,0,cellular,19,nov,703,1,2,failure,0
id_34259,37,technician,married,secondary,0,1264,1,0,cellular,17,nov,705,1,1,failure,0
id_6910,44,blue-collar,married,primary,0,4580,1,0,cellular,20,nov,702,2,0,unknown,0
id_34002,38,services,married,secondary,0,1,0,0,unknown,12,jun,863,2,0,unknown,0
id_23585,28,admin.,single,secondary,0,78,0,1,cellular,16,jul,829,2,0,unknown,0
id_21787,31,technician,single,tertiary,0,358,1,0,unknown,26,may,880,1,0,unknown,0
id_9211,42,management,married,tertiary,0,4,1,0,cellular,17,nov,705,2,0,unknown,0
id_29347,28,blue-collar,divorced,secondary,0,294,1,0,cellular,20,apr,916,2,0,unknown,0
id_24094,40,management,married,tertiary,0,8973,1,0,cellular,17,nov,705,1,0,unknown,0
id_30030,39,blue-collar,married,primary,0,2273,1,0,cellular,18,nov,704,1,2,failure,0
id_4418,27,technician,single,secondary,0,908,1,1,cellular,7,may,899,1,0,unknown,0
id_30618,31,management,married,tertiary,0,94,0,0,unknown,3,jul,842,1,0,unknown,0
id_16233,37,services,married,tertiary,0,-1,1,0,unknown,30,may,876,1,0,unknown,0
id_13555,36,housemaid,married,secondary,1,-201,0,1,cellular,18,jul,827,1,0,unknown,0
id_4070,35,management,single,tertiary,0,293,0,1,cellular,10,jul,835,1,0,unknown,0
id_45081,31,management,married,tertiary,0,340,1,0,cellular,11,may,895,6,0,unknown,0
id_11704,26,blue-collar,single,tertiary,0,453,0,0,telephone,27,may,879,2,1,success,1
id_32837,40,technician,married,secondary,0,3,1,0,cellular,11,jul,834,2,0,unknown,0
id_39993,35,management,married,tertiary,0,1430,0,0,cellular,18,nov,704,1,0,unknown,0
id_32153,41,blue-collar,married,primary,0,515,1,1,unknown,26,may,880,1,0,unknown,0
id_7815,39,services,divorced,secondary,0,785,1,0,cellular,8,may,898,2,0,unknown,0
id_34458,43,management,married,tertiary,0,135,0,0,cellular,6,aug,808,2,0,unknown,0
id_14178,47,technician,married,secondary,0,3,1,1,unknown,15,may,891,2,0,unknown,0
id_20095,27,management,single,tertiary,0,2911,1,0,cellular,26,may,880,1,0,unknown,0
id_6477,28,technician,married,secondary,0,-2,1,1,cellular,28,jan,998,1,9,other,0
id_43373,40,management,married,tertiary,0,71,1,0,cellular,17,nov,705,2,0,unknown,0
id_34932,35,blue-collar,married,secondary,0,957,1,0,unknown,2,jun,873,9,0,unknown,0
id_27830,28,blue-collar,married,primary,0,449,1,0,unknown,9,may,897,1,0,unknown,0
id_19206,46,blue-collar,married,primary,0,53,0,1,telephone,9,jul,836,1,0,unknown,0
id_3318,39,technician,married,secondary,0,338,0,0,cellular,18,aug,796,3,0,unknown,0
id_25768,40,blue-collar,married,secondary,0,2156,0,0,cellular,10,jul,835,1,0,unknown,0
id_8197,27,self-employed,single,tertiary,0,209,0,0,cellular,29,jan,997,3,0,unknown,0
id_27983,31,technician,single,tertiary,0,8044,1,0,cellular,28,aug,786,13,0,unknown,0
id_37283,58,management,married,primary,0,4851,0,0,cellular,7,jul,838,2,0,unknown,0
id_36917,23,technician,married,tertiary,0,3,1,1,unknown,13,may,893,2,0,unknown,0
id_31112,48,management,married,tertiary,0,2704,1,0,telephone,21,jul,824,1,0,unknown,0
id_4872,31,management,married,tertiary,0,1430,0,0,cellular,20,nov,702,3,3,failure,0
id_18267,67,retired,divorced,secondary,0,4185,0,0,cellular,18,oct,735,4,2,success,0
id_42617,29,blue-collar,married,secondary,0,86,1,1,unknown,15,may,891,1,0,unknown,0
id_31827,40,admin.,married,secondary,0,2921,1,0,unknown,15,may,891,2,0,unknown,0
id_35055,46,management,married,tertiary,0,10,1,0,cellular,25,jul,820,5,0,unknown,0
id_41547,29,technician,single,secondary,0,249,0,0,cellular,13,jan,1013,1,0,unknown,0
id_41122,42,blue-collar,married,secondary,0,2069,1,0,cellular,11,may,895,4,4,failure,0
id_44304,38,management,single,secondary,0,582,1,0,unknown,16,jun,859,19,0,unknown,0
id_14327,34,entrepreneur,divorced,tertiary,0,778,0,1,cellular,7,jul,838,3,0,unknown,1
id_443,37,management,married,tertiary,0,1951,0,1,cellular,23,jul,822,1,0,unknown,0
id_1737,46,blue-collar,married,tertiary,0,1702,0,0,cellular,27,aug,787,7,0,unknown,0
id_39077,29,technician,single,secondary,0,560,1,0,unknown,30,may,876,3,0,unknown,1
id_10421,36,blue-collar,married,primary,0,450,1,0,unknown,21,may,885,2,0,unknown,0
